NATIONAL_ID,FIRST_NAME, LAST_NAME,STUDENT_ID,ADDRESS,EMAIL,PHONE,PROGRAM,PROGRAM_BM,DATE_CONVO_LANG1,DATE_CONVO_LANG2,RESULT,BATCH,STATUS,NATIONALITY,RELIGION,GENDER,RACE,ENTRANCE_SESSION,SERIAL_NUMBER,STATUS_DETAIL
C364,Test Recipient Name 15363,Test Recipient Name 15363,40407,"308, JALAN SRI TELAWI 9  ,TAMAN SRI TELAWISEREMBAN",15363icertrecipient@yopmail.com,192646801,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.17,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,322,All criteria passed
C365,Test Recipient Name 15364,Test Recipient Name 15364,41084,"LOT 731,LORONG MASJID BAUNG BAYAM,JALAN DATO' LUNDANGKOTA BHARU",15364icertrecipient@yopmail.com,196757251,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.5,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,323,Robe return date is null
C366,Test Recipient Name 15365,Test Recipient Name 15365,40351,"NO 43, JALAN MEWAH RIA 2/7, TAMAN BUKITMEWAHJOHOR BAHRU",15365icertrecipient@yopmail.com,127288236,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.98,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,324,Robe return date is null
C367,Test Recipient Name 15366,Test Recipient Name 15366,40234,"4, JALAN TASEK BARAT 2,TAMAN ANDAIPOH",15366icertrecipient@yopmail.com,134576375,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.18,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,325,Robe return date is null
C368,Test Recipient Name 15367,Test Recipient Name 15367,41456,"NO.9D, KG PERAH, JALAN KUALA RUIGERIK",15367icertrecipient@yopmail.com,142483004,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.93,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,326,Robe return date is null
C369,Test Recipient Name 15368,Test Recipient Name 15368,41720,D/A YAH TAYARKG PADANG PAK AMATPASIR PUTEH,15368icertrecipient@yopmail.com,129386185,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.57,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,327,All criteria passed
C370,Test Recipient Name 15369,Test Recipient Name 15369,40144,"31, JALAN TEMPUA, TAMAN MUTIARANIBONG TEBAL",15369icertrecipient@yopmail.com,1112425462,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.87,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,328,Robe return date is null
C371,Test Recipient Name 15370,Test Recipient Name 15370,41229,NO 598 BLOK 26 FELDA PALONG 8NO 598 BLOK 26 FELDA PALONG 8GEMAS,15370icertrecipient@yopmail.com,197763842,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.4,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,329,Robe return date is null
C372,Test Recipient Name 15371,Test Recipient Name 15371,41338,"NO.134, KG.BUKIT MERAH, PADANG PULUTDUNGUN",15371icertrecipient@yopmail.com,179489994,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.14,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,330,Robe return date is null
C373,Test Recipient Name 15372,Test Recipient Name 15372,40184,"305, KAMPUNG SURAU PANJANGKUALA TERENGGANU",15372icertrecipient@yopmail.com,136761307,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.89,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,331,Robe return date is null
C374,Test Recipient Name 15373,Test Recipient Name 15373,38215,"PT 543, TMN SRI SZS,JLN DUSUN LANGGARWAKAF BHARU",15373icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.22,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2014,332,Robe return date is null
C375,Test Recipient Name 15374,Test Recipient Name 15374,41238,"LOT 17 E, KG CHENDERING ,PANDAN 2KUANTAN",15374icertrecipient@yopmail.com,199315179,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.63,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,333,Robe return date is null
C376,Test Recipient Name 15375,Test Recipient Name 15375,38479,"1134,JALAN SULTAN ISMAILKUALA TERENGGANU",15375icertrecipient@yopmail.com,143257442,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.23,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,INDIA MUSLIM/MALABARI,JUL-2014,334,Robe return date is null
C377,Test Recipient Name 15376,Test Recipient Name 15376,41417,8-2-2 HALAMAN DAMAILINTANG KG RAWA 1GEORGETOWN,15376icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.24,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,335,Robe return date is null
C378,Test Recipient Name 15377,Test Recipient Name 15377,41392,LOT 9319 KEBUN BARU KAMPUNG PEREPATBATU 8 JALAN KAPARKLANG,15377icertrecipient@yopmail.com,125002764,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.6,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,336,Robe return date is null
C379,Test Recipient Name 15378,Test Recipient Name 15378,41405,NO 136 JALAN TS /3/5TAMAN SURIA 3AJITRA,15378icertrecipient@yopmail.com,175463128,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.88,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,337,Robe return date is null
C380,Test Recipient Name 15379,Test Recipient Name 15379,40200,"NO 64, JALAN SEJAHTERA 3,TAMAN SEJAHTERAUTAMA.KAMPAR",15379icertrecipient@yopmail.com,175403554,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.39,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,338,Robe return date is null
C381,Test Recipient Name 15380,Test Recipient Name 15380,41413,"LOT 289, LORONG SETIA 7,TAMAN SETIA DURIAN BURUNGKUALA TERENGGANU",15380icertrecipient@yopmail.com,179550351,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.91,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,339,Robe return date is null
C382,Test Recipient Name 15381,Test Recipient Name 15381,41519,652-2KAMPUNG JABUR KUBURKEMAMAN,15381icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.27,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,340,Robe return date is null
C383,Test Recipient Name 15382,Test Recipient Name 15382,41298,LOT 1379 B BATU 8KAMPUNG SIJANGKANGTELOK P. GARANG,15382icertrecipient@yopmail.com,192506924,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.1,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,341,Robe return date is null
C384,Test Recipient Name 15383,Test Recipient Name 15383,40546,"SK GUM-GUM KECIL, WDT 166PEJABAT POS WISMA PERSEKUTUANSANDAKAN",15383icertrecipient@yopmail.com,198632546,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.42,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,KEDAYAN,JUL-2015,342,Robe return date is null
C385,Test Recipient Name 15384,Test Recipient Name 15384,41484,NO 18 JALAN SATU DESA MAHKOTAKAMPUNG SUNGAI KEMBUNG HILIRKAJANG,15384icertrecipient@yopmail.com,132210142,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,343,Robe return date is null
C386,Test Recipient Name 15385,Test Recipient Name 15385,41031,PT 11020 KG SURAU HJ MAT ZINBUKIT PAYONGMARANG,15385icertrecipient@yopmail.com,199539734,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.6,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,344,Outstanding debt: RM 1.00
C387,Test Recipient Name 15386,Test Recipient Name 15386,41589,NO 109KAMPUNG BUKIT KUIN 2KUANTAN,15386icertrecipient@yopmail.com,139773891,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.56,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,345,Robe return date is null
C388,Test Recipient Name 15387,Test Recipient Name 15387,39947,KAMPUNG SUNGAI MATIMATA AYERPERLIS,15387icertrecipient@yopmail.com,125453501,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.41,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,346,Robe return date is null
C389,Test Recipient Name 15388,Test Recipient Name 15388,40145,"LOT I6928, LRG SYARIKAT AIR TERENGGANUKAMPUNG JATI, GONG BADAKKUALA TERENGGAN",15388icertrecipient@yopmail.com,136645963,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.01,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,347,Robe return date is null
C390,Test Recipient Name 15389,Test Recipient Name 15389,41243,LOT 537KAMPUNG PERMATANG SUNGKAIPASIR PUTEH,15389icertrecipient@yopmail.com,148437808,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.39,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,348,Robe return date is null
C391,Test Recipient Name 15390,Test Recipient Name 15390,39902,"NO 42 JALAN 19/27B TAMAN DESA SETAPAK,WANGSA MAJUKUALA LUMPUR",15390icertrecipient@yopmail.com,173446725,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.37,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,349,Robe return date is null
C392,Test Recipient Name 15391,Test Recipient Name 15391,39959,"NO 22,HALA PERPADUAN SELATAN 6,TAMAN SAGAIPOH",15391icertrecipient@yopmail.com,195400501,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.63,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,350,Robe return date is null
C393,Test Recipient Name 15392,Test Recipient Name 15392,40537,NO 18 JALAN SRI MEWAHTAMAN SRI MEWAH SENGGARANGBATU PAHAT,15392icertrecipient@yopmail.com,137685290,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.46,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,351,Robe return date is null
C394,Test Recipient Name 15393,Test Recipient Name 15393,40851,LOT 1214 KAMPUNG BUNUT SARANG BURUNGTUMPAT,15393icertrecipient@yopmail.com,133545250,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.04,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,352,Robe return date is null
C395,Test Recipient Name 15394,Test Recipient Name 15394,39952,JALAN HAJI HASBULLAH KAMPUNG SAGIL PARIT3 84020 SAGIL TANGKAK LEDANG JOHORTANGKAK,15394icertrecipient@yopmail.com,177131240,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,353,Robe return date is null
C396,Test Recipient Name 15395,Test Recipient Name 15395,40180,"NO 5, KAMPUNG AYER PAPANTANJONG TUALANGBATU GAJAH",15395icertrecipient@yopmail.com,1126127960,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.93,2019,0,WARGANEGARA,HINDU,PEREMPUAN,INDIA,JUL-2015,354,Robe return date is null
C397,Test Recipient Name 15396,Test Recipient Name 15396,41751,LOT 3299 JALAN ALOR LINTANGKG AMERBESUT,15396icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.14,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,355,Robe return date is null
C398,Test Recipient Name 15397,Test Recipient Name 15397,39907,NO. 350 FELDA BUKIT SAGU SATUKUANTAN,15397icertrecipient@yopmail.com,1140231377,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,356,All criteria passed
C399,Test Recipient Name 15398,Test Recipient Name 15398,40417,NO 44  JALAN ANGGERIKFELDA CHIKU 06GUA MUSANG,15398icertrecipient@yopmail.com,136460473,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,357,Robe return date is null
C400,Test Recipient Name 15399,Test Recipient Name 15399,41394,LOT 110066KAMPUNG MELAYU KANGKAR PULAIJOHOR BAHRU,15399icertrecipient@yopmail.com,137031712,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.94,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,358,All criteria passed
C401,Test Recipient Name 15400,Test Recipient Name 15400,41062,31 FELCRA BUKIT KAPAHKUALA BERANG,15400icertrecipient@yopmail.com,1119282842,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,359,Robe return date is null
C402,Test Recipient Name 15401,Test Recipient Name 15401,40386,NO. 59 JALAN AU1A/3FTAMAN KERAMAT PERMAIKUALA LUMPUR,15401icertrecipient@yopmail.com,192660584,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.57,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,360,Robe return date is null
C403,Test Recipient Name 15402,Test Recipient Name 15402,41724,"NO. 14, JALAN NP 4/9,TAMAN NUSA PERINTIS 1, GELANG PATAHJOHOR BAHRU",15402icertrecipient@yopmail.com,197865880,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.23,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,361,Robe return date is null
C404,Test Recipient Name 15403,Test Recipient Name 15403,40853,LOT 963 LORONG IKHLAS KG SEBERANGLIMBONGANBESUT,15403icertrecipient@yopmail.com,145391006,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.34,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,362,Robe return date is null
C405,Test Recipient Name 15404,Test Recipient Name 15404,41254,4016-5 KAMPUNG PENGKALAN PANDAN LUAR24000 KEMAMAN TERENGGANUCHUKAI,15404icertrecipient@yopmail.com,145483904,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.32,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,363,All criteria passed
C406,Test Recipient Name 15405,Test Recipient Name 15405,40154,"BUKIT BATU PASIR, KORIS, SENGGARANGBATU PAHAT",15405icertrecipient@yopmail.com,174954845,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,364,Robe return date is null
C407,Test Recipient Name 15406,Test Recipient Name 15406,41438,LOT 404 KAMPUNG TELAGA LANASPENGKALAN KUBORTUMPAT,15406icertrecipient@yopmail.com,148453435,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.92,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,365,Robe return date is null
C408,Test Recipient Name 15407,Test Recipient Name 15407,40217,"PTD 6139, LORONG 10TAMAN DAMAIPONTIAN",15407icertrecipient@yopmail.com,177112430,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,366,Robe return date is null
C409,Test Recipient Name 15408,Test Recipient Name 15408,40711,"NO 7 RUMAH MURAH, TELAGA DAING, SEBERANGTAKIRKUALA TERENGGANU",15408icertrecipient@yopmail.com,145253239,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.89,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,367,Robe return date is null
C410,Test Recipient Name 15409,Test Recipient Name 15409,40078,LOT 2250 PERUMAHAN TANAH PUTIHGUA MUSANG,15409icertrecipient@yopmail.com,145213243,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.65,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,368,Robe return date is null
C411,Test Recipient Name 15410,Test Recipient Name 15410,39708,"NO.19, JALAN WAWASAN 1C, TAMAN WAWASANHULU LANGAT",15410icertrecipient@yopmail.com,133625026,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.37,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,369,Robe return date is null
C412,Test Recipient Name 15411,Test Recipient Name 15411,41624,LOT 2633 TTAMAN JAYAKUBANG KERIAN,15411icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,370,Robe return date is null
C413,Test Recipient Name 15412,Test Recipient Name 15412,40667,NO 1 JALAN BATU NILAM 33BANDAR BUKIT TINGGIKLANG,15412icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.31,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,371,Robe return date is null
C414,Test Recipient Name 15413,Test Recipient Name 15413,41535,"48/245 KAMPUNG TUAN  ,26100 BESERAH , KUANTAN , PAHANGKUANTAN",15413icertrecipient@yopmail.com,189159511,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.18,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,372,Robe return date is null
C415,Test Recipient Name 15414,Test Recipient Name 15414,44784,NO 304 KUARTERS GURU SK PEKAN JAYAPEKAN,15414icertrecipient@yopmail.com,148009483,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.84,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,524,Robe return date is null
C416,Test Recipient Name 15415,Test Recipient Name 15415,43643,1319 POKOK SENAKEPALA BATAS,15415icertrecipient@yopmail.com,1140704391,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.88,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,525,Robe return date is null
C417,Test Recipient Name 15416,Test Recipient Name 15416,44698,893 JALAN GENTINGBALIK PULAU,15416icertrecipient@yopmail.com,139516854,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.06,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,526,Robe return date is null
C418,Test Recipient Name 15417,Test Recipient Name 15417,43907,NO 19 JALAN KELAPA GADING TAMAN SOGABATU PAHAT,15417icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.79,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,527,Robe return date is null
C419,Test Recipient Name 15418,Test Recipient Name 15418,41544,"NO. 589 KG. BERIS PAK ABU, 22000,JERTEH, TERENGGANUJERTEH",15418icertrecipient@yopmail.com,139416904,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.28,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,528,Robe return date is null
C420,Test Recipient Name 15419,Test Recipient Name 15419,43327,PT 10369 JLN BBN 11/3K TAMAN DESA MELATIBANDAR BARU NILAINILAI,15419icertrecipient@yopmail.com,1117934911,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.13,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,529,Robe return date is null
C421,Test Recipient Name 15420,Test Recipient Name 15420,43399,"NO 62B KAMPUNG GUAR LOBAK,PADANG SERAI",15420icertrecipient@yopmail.com,1112500193,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.31,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,530,Robe return date is null
C422,Test Recipient Name 15421,Test Recipient Name 15421,43415,"NO.18, JALAN PADI MAHSURI 5/1BANDAR BARU UDAJOHOR BAHRU",15421icertrecipient@yopmail.com,127754349,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,531,Robe return date is null
C423,Test Recipient Name 15422,Test Recipient Name 15422,43321,"LOT 2865 KAMPUNG BINJAL, KETEREHKOTA BHARU",15422icertrecipient@yopmail.com,179102650,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.9,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,532,Robe return date is null
C424,Test Recipient Name 15423,Test Recipient Name 15423,43572,BLK. A9-3-4 DESA PANDANOFF JLN. KAMPUNG PANDANKUALA LUMPUR,15423icertrecipient@yopmail.com,102133351,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.15,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,INDIA,JUL-2016,533,Robe return date is null
C425,Test Recipient Name 15424,Test Recipient Name 15424,43638,150 KAMPUNG BENDANG BARUKUAHLANGKAWI,15424icertrecipient@yopmail.com,134574325,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.76,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,534,Robe return date is null
C426,Test Recipient Name 15425,Test Recipient Name 15425,43785,"BLOK C-5-7, PANGSAPURI MELUR,BANDAR BARU SENTUL,51000 KLKUALA LUMPUR",15425icertrecipient@yopmail.com,149709572,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.43,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,535,Robe return date is null
C427,Test Recipient Name 15426,Test Recipient Name 15426,43267,"LOT 2604,KAMPUNG PENGKALAN KUBUR,TEMBILATIADAKAMPUNG RAJA",15426icertrecipient@yopmail.com,1112851871,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.84,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,536,Robe return date is null
C428,Test Recipient Name 15427,Test Recipient Name 15427,44776,"NO 61, TAMAN BUKIT KELANAJALAN PAROI-SENAWANGSEREMBAN",15427icertrecipient@yopmail.com,1110765170,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,537,Robe return date is null
